"ID","alcohol","category","country","description","designation","price","rating","region","subregion","subsubregion","title","url","varietal","vintage","winery"
"6112","10.5","Dessert","Austria","A hint of sublimely ripe apricot on the nose draws you in. The aromatic allure continues on the palate, where a gently bitter edge, as of dark fir honey, streaks the gentle notes of fresh and baked apricot. There is a rounded, luscious, almost emollient fluidity that makes this glide across the pleasure centers of your brain, always following with lip-smacking freshness. This leaves sinuous trails across the tongue and brain. Drink until 2040, at least.","Trockenbeerenauslese","55","98","Südsteiermark",NULL,NULL,"Sattlerhof 2013 Trockenbeerenauslese Morillon (Südsteiermark)","https://www.winemag.com/buying-guide/sattlerhof-2013-trockenbeerenauslese-morillon-sudsteiermark/","Morillon","2013","Sattlerhof"
"6113","12","Dessert","Austria","An earthy glint precedes the lemony caramel notes that dominate the nose. Honey-drizzled apricots reveal themselves with a second sniff and come on full tilt on the luscious palate. A lovely lemon sharpness along with a delicious streak of bitterness counters the sweetness. Wave upon wave of apricot flavor settles on the tongue, pulsating like an epicenter of pleasure. Drink until 2040, at least.","Zwischen den Seen Trockenbeerenauslese Nummer 2","100","98","Burgenland",NULL,NULL,"Kracher 2015 Zwischen den Seen Trockenbeerenauslese Nummer 2 Welschriesling (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-zwischen-den-seen-trockenbeerenauslese-nummer-2-welschriesling-burgenland/","Welschriesling","2015","Kracher"
"6114","12.5","Dessert","Austria","A pinkish hue of amber signals an unusual wine. The perfumed nose of rose petal and Turkish delight marks this out for utter seduction, while heady spice and lifted honeysuckle only increase the sensuousness. Both sweetness and spice give even more of themselves on the palate, where a wonderfully crunchy phenolic backbone provides structure alongside the wonderfully sharp acidity. This is a full-on pleasure bomb of floral and fruity intensity, whose aromatic, rose-scented echoes are beyond memorable. A wine to meditate over. Drink until 2040, at least.","Nouvelle Vague Nummer 1",NULL,"98","Burgenland",NULL,NULL,"Kracher 2015 Nouvelle Vague Nummer 1 Rosenmuskateller (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-nouvelle-vague-nummer-1-rosenmuskateller-burgenland/","Rosenmuskateller","2015","Kracher"
"6115","9","Dessert","Austria","Marmalade, toffee, vanilla and tonka bean swirl on the nose. Rich and smooth, rounded and mellow, yet with an incredibly bright, aromatic core of fine citrus. Think dried and candied orange peel and candied blood orange. What a magical balance the citrus freshness strikes with the cushioning, gentle vanilla. Textural bliss and aromatic fireworks. Drink until 2040, at least.","Nouvelle Vague Trockenbeerenauslese Nummer 7",NULL,"98","Burgenland",NULL,NULL,"Kracher 2015 Nouvelle Vague Trockenbeerenauslese Nummer 7 Chardonnay (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-nouvelle-vague-trockenbeerenauslese-nummer-7-chardonnay-burgenland/","Chardonnay","2015","Kracher"
"6117",NULL,"Dessert","Austria","A hint of orange peel on the nose has the earthy tang of botrytis along with a leafy, slightly floral lift of honeysuckle. The concentrated sweetness that follows is cut by piercing, lively freshness that seems pervasive, and while cutting into the passion-fruit generosity it also defines and sharpens it. This is tense and concentrated with everything at full volume. Drink until 2040, at least.","Zwischen den Seen Trockenbeerenauslese Nummer 10","140","98","Burgenland",NULL,NULL,"Kracher 2015 Zwischen den Seen Trockenbeerenauslese Nummer 10 Scheurebe (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-zwischen-den-seen-trockenbeerenauslese-nummer-10-scheurebe-burgenland/","Scheurebe","2015","Kracher"
"6119","9","Dessert","Austria","Vanilla and dried, sweet tobacco leaf wrap baked apple notes in their warm spice. The palate boosts the vanilla even more and unleashes its sweetness with an uncommon creaminess. Cinnamon around the edges tingles as much as the dried and candied orange notes. There almost is a fiery hit of ginger in the lip-smacking finish. A spicy magic potion here that lasts and lasts on the palate. Drink until 2040, at least.","Nouvelle Vague Trockenbeerenauslese Nummer 5","110","98","Burgenland",NULL,NULL,"Kracher 2015 Nouvelle Vague Trockenbeerenauslese Nummer 5 Traminer (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-nouvelle-vague-trockenbeerenauslese-nummer-5-traminer-burgenland/","Traminer","2015","Kracher"
"6121","6.5","Dessert","Austria","A touch of smoke, freshly brewed Darjeeling and candied peel of bitter orange unite in a most intriguing nose. The viscous liquid is of an unusual density, brimming at every atom with its barley sugar flavors and caramelized black tea leaf and citrus notes. There is a wonderfully alluring element of bitterness that sets as much of a counterpoint to the otherworldly sweetness as the rapier acidity. The purity of expression is astonishing; concentration and intensity are extraordinary. An elixir. Drink until 2040, at least.","Zwischen den Seen Trockenbeerenauslese Nummer 11","150","99","Burgenland",NULL,NULL,"Kracher 2015 Zwischen den Seen Trockenbeerenauslese Nummer 11 Welschriesling (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-zwischen-den-seen-trockenbeerenauslese-nummer-11-welschriesling-burgenland/","Welschriesling","2015","Kracher"
"6126","9.5","Dessert","Austria","The allure of caramel and smoke hits first, after which a cloud of the purest apricot essence reaches the senses. The viscous palate tingles with disarmingly sharp acidity, balanced by incredibly luscious sweetness. Layer upon layer of apricot, passion fruit and candied lemon unleashes itself in this clean, precise TBA. It offers marvel concentration and purity. Drink until 2040.","Trockenbeerenauslese","65","100","Südsteiermark",NULL,NULL,"Sattlerhof 2013 Trockenbeerenauslese Sauvignon Blanc (Südsteiermark)","https://www.winemag.com/buying-guide/sattlerhof-2013-trockenbeerenauslese-sauvignon-blanc-sudsteiermark/","Sauvignon Blanc","2013","Sattlerhof"
"6127","9.5","Dessert","Austria","Damask rose, honeysuckle and blood orange peel unite in an almost otherworldly headiness. The palate keeps shimmering with these floral overtones while a solid wave of sweetness assails the taste buds with an insisting urgency, only to follow this with a sharp, welcome smack of pure lemon freshness. These notions alternate and fill the head with the pleasure of their tension. Sublime. Drink until 2040, at least.","Zwischen den Seen Trockenbeerenauslese Nummer 8","130","100","Burgenland",NULL,NULL,"Kracher 2015 Zwischen den Seen Trockenbeerenauslese Nummer 8 Muscat Ottonel (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-zwischen-den-seen-trockenbeerenauslese-nummer-8-muscat-ottonel-burgenland/","Muscat Ottonel","2015","Kracher"
"6128","10","Dessert","Austria","An exquisitely floral honeysuckle aroma surrounds a creamy yet sharp note of passion fruit, while a peppery verve tingles around the edges. The palate has the same playful character: a floral tease here, a full-blown passion-fruit kiss there, a total embrace of sweetness balanced by a sure-footed command of acid that draws everthing together and assembles a newly precise picture with every sip. This is so heady, so delicious, so pure, so moreish that it should be a controlled substance. This should hold well through 2040, at least.","Zwischen den Seen Trockenbeerenauslese Nummer 4","100","100","Burgenland",NULL,NULL,"100pointsKracher 2015 Zwischen den Seen Trockenbeerenauslese Nummer 4 Scheurebe (Burgenland)Cellar Selection","https://www.winemag.com/buying-guide/kracher-2015-zwischen-den-seen-trockenbeerenauslese-nummer-4-scheurebe-burgenland/","Scheurebe","2015","Kracher"
"6130","12","Dessert","Austria","On the nose, a hint of dark fir honey shows with a streak of its pleasant bitterness. Fresh notes of apple and lemon zest mix with the earthy notes of botrytis. On the palate, this zestiness unfolds completely, crashing with the full force of its fruit like roaring surf against a rock. That lovely element of noble bitterness still holds sway, creating a sensation of the most intense but also precise sweetness. Drink until 2040, at least.","Ruster Ausbruch Auf den Flügeln der Morgenröte","80","100","Burgenland",NULL,NULL,"Heidi Schröck 2015 Ruster Ausbruch Auf den Flügeln der Morgenröte Welschriesling (Burgenland)","https://www.winemag.com/buying-guide/heidi-schrock-2015-ruster-ausbruch-auf-den-flugeln-der-morgenrote-welschriesling-burgenland/","Welschriesling","2015","Heidi Schröck"
"6196","12","Dessert","Austria","Hints of creamiest vanilla and caramelized pear stream generously from the glass. The palate deepens these impressions with almost emollient force. All of this encompassing richness is countered by wonderfully sharp freshness and a tingling background of peppery, almost nettly spice. Such lovely balance and such lasting savor!","Auslese Cuvée",NULL,"93","Burgenland",NULL,NULL,"Kracher 2017 Auslese Cuvée White (Burgenland)","https://www.winemag.com/buying-guide/kracher-2017-auslese-cuvee-white-burgenland/","Austrian white blend","2017","Kracher"
"6232","11","Dessert","Austria","The intense note of candied lemon peel and honeyed but sharp citrus on the nose already promises richness. This duly follows on the palate, gushing with ripe and luscious apricot, melon and mandarin. These generously alluring notions of sweetness are perfectly countered by vivid freshness. This is light in body and entirely precise, yet luscious. A wonderful high-wire act. Perfect for slightly sweet desserts and washed-rind cheeses.","Spätlese","22","93","Burgenland",NULL,NULL,"Gunter Triebaumer 2017 Spätlese Traminer (Burgenland)","https://www.winemag.com/buying-guide/gunter-triebaumer-2017-spatlese-traminer-burgenland/","Traminer","2017","Gunter Triebaumer"
"6288","10","Dessert","Austria","Candied pineapple and candied lemon zest on the nose coalesce on the palate around a wonderfully tart core of purest passion fruit. This is rich and tense, taut but sweet, aromatic and heady. Each drop sends sweet ripples of aroma across the palate, while lovely citrus pulls the focus. The finish has a lovely herbaceous edge of bergamot and citrus foliage. Lovely tension. Drink until 2035.","Nouvelle Vague Trockenbeerenauslese Grande Cuvée Nummer 6",NULL,"97","Burgenland",NULL,NULL,"Kracher 2015 Nouvelle Vague Trockenbeerenauslese Grande Cuvée Nummer 6 White (Burgenland)","https://www.winemag.com/buying-guide/kracher-2015-nouvelle-vague-trockenbeerenauslese-grande-cuvee-nummer-6-white-burgenland/","Austrian white blend","2015","Kracher"
"6630","11","Dessert","Austria","Lemon sherbet candy, ripe green grapes and a floral touch of honeysuckle make for a heady nose. The palate continues in the same hedonistic fashion and strikes a joyful balance between lovely fruit sweetness tempered by lemony freshness and overtones of nettle and elderflower. A perfect accompaniment to fruit salads and smelly cheese with its medium-sweet and refreshing finish.","Spätlese","23","92","Burgenland",NULL,NULL,"H.&amp; C. Nittnaus 2017 Spätlese Muskat Ottonel (Burgenland)","https://www.winemag.com/buying-guide/h-c-nittnaus-2017-spatlese-muskat-ottonel-burgenland/","Muskat Ottonel","2017","H.&amp; C. Nittnaus"
"6696","8","Dessert","Austria","A slightly reduced nose dulls the bright notions of citrus that vividly dance on the tongue and unleash a panoply of passion fruit, candied grapefruit and lemon. The sweetness is cut perfectly by the zesty sharpness, while the body is luscious but light. Just made for a tarte au citron and other lemon zest-flavored desserts.","Senftenberger Rameln Auslese","63","92","Niederösterreich",NULL,NULL,"Proidl 2014 Senftenberger Rameln Auslese Riesling (Niederösterreich)","https://www.winemag.com/buying-guide/proidl-2014-senftenberger-rameln-auslese-riesling-niederosterreich/","Riesling","2014","Proidl"
"6825","17.5","Dessert","Portugal","Aged in wood for five years, this lightly fortified wine is full of apricot and orange-zest flavors. Its rich toffee edge is balanced by the fresher aftertaste. Drink this attractive dessert wine now.","Abafado 5 Years","13","90","Tejo",NULL,NULL,"Quinta da Alorna NV Abafado 5 Years Fernão Pires (Tejo)","https://www.winemag.com/buying-guide/quinta-da-alorna-nv-abafado-5-years-fernao-pires-tejo-302467/","Fernão Pires",NULL,"Quinta da Alorna"
"6865","13","Dessert","Italy","Made with Malvasia delle Lipari and a drop of Corinto grapes, this opens with aromas of dried apricot, ripe fig and a whiff of jasmine. The aromas carry over to the palate along with tangerine zest and star anise. It's sweet but well balanced.","Passito","40","90","Sicily &amp; Sardinia","Malvasia delle Lipari",NULL,"Colosi 2014 Passito  (Malvasia delle Lipari)","https://www.winemag.com/buying-guide/colosi-2014-passito-malvasia-delle-lipari/","White Blend","2014","Colosi"
